sampleplotid,sampleplottype,volume,pinevol,sprucevol,decidvol,rad,blue,green,red,re1,re2,re3,nir,nirnarrow,swir1,swir2,hh,hv
494362,1,133.29,0,133.29,0,20,779.8236473,609.3166333,336.3256513,573.9008016,1575.922846,1983.301603,1859.811623,2190.928858,501.4008016,172.9619238,7339.807107,4226.501269
494363,1,281.07,0,0.9,280.17,20,778.708,596.077,354.877,590.712,1814.853,2299.502,2351.846,2409.93,884.781,325.254,4151.542821,2149.86398
494364,1,217.18,0,0,217.18,20,807.3554217,635.5763052,374.0953815,705.2730924,2413.332329,3046.283133,3019.693775,3385.973896,1273.754016,476.8182731,6774.81715,4122.805801
494365,1,275.36,0,6.82,268.54,20,795.1891892,621.980981,367.6806807,643.7057057,2011.1001,2548.523524,2638.325325,2804.469469,1058.124124,392.2532533,6420.263959,4010.323604
494366,1,156.87,0,4.49,152.39,20,803.9139139,641.6486486,370.0900901,710.035035,2295.966967,2796.045045,2736.178178,3176.249249,1254.275275,465.1761762,7865.526725,3770.571335
494367,1,229.93,0,3.25,226.68,20,798.6189055,636.6059701,376.9870647,693.7084577,2196.316418,2731.524378,2626.761194,3062.117413,1180.936318,445.7174129,8415.041405,3054.702635
498832,1,32.53,29.77,2.76,0,20,844.8218218,681.6086086,462.7197197,716.1191191,1408.545546,1652.684685,1627.343343,1814.499499,1005.042042,489.6176176,7944.302801,4032.269235
498833,2,8.36,0,3.84,4.52,20,830.4741072,757.5731,401.5028996,902.4690202,2589.046393,3173.659375,3132.803846,3484.730593,1295.634653,515.3746058,5334.649746,2876.361675
498834,4,110.26,80.37,24.19,5.69,20,822.1431472,663.7345178,414.1192893,676.6411168,1495.281218,1762.278173,1783.698477,1939.161929,970.1502538,447.4035533,5811.747155,3768.069532
498835,1,41.79,41.17,0.62,0,20,852.4715852,696.2981057,504.9710867,789.7278166,1572.345962,1827.217348,1785.045862,2070.763709,1175.727817,566.4725823,7921.032953,3873.506971
498836,4,179.95,10.19,169.76,0,20,781.9525253,576.7631313,339.6727273,538.0994949,1244.588889,1479.667172,1391.551515,1620.036364,667.4575758,281.0464646,7522.605563,3927.825537
498842,1,353.78,351.23,0,2.55,20,802.756,598.641,351.432,541.479,1473.285,1746.198,1683.839,1903.215,731.989,305.11,11554.82933,4071.589128
498843,1,381.78,379.02,2.14,0.62,20,794.7449799,598.4307229,359.5993976,541.2349398,1475.23494,1736.02008,1676.917671,1900.455823,714.1004016,293.7851406,7447.319497,4633.246541
498844,1,177.87,87.71,1.25,88.9,20,795.685743,631.9698795,364.1977912,646.6576305,2074.084337,2545.788153,2558.373494,2828.679719,1015.371486,387.7630522,6808.031328,4652.358396
498845,1,296.45,296.24,0.21,0,20,797.0380081,607.009472,355.7865793,555,1523,1836,1806.536429,2060,708,279,8576.672522,5084.647428
498846,1,149.89,106.18,4.12,39.59,20,787.7549801,631.3874502,358.6215139,619.6005976,1814.5249,2170.303785,2100.966135,2420.888446,949.8047809,365.8784861,7235.08805,3989.890566
498852,1,65.53,65.53,0,0,20,818.7715431,662.3907816,452.7014028,687.9088176,1458.873747,1750.917836,1685.386774,1922.233467,1095.246493,531.0150301,7892.186839,4157.302759
498855,1,73.32,66.75,0,6.58,20,816.7412587,652.8941059,425.986014,689.2087912,1576.582418,1906.001998,1758.25974,2120.952048,1078.418581,481.2617383,5279.646465,3274.727273
498857,1,118.7,118.7,0,0,20,814.723,655.223,420.035,674,1565.441,1862.854,1815.613,2055.141,1048.201,455.882,6645.441065,3505.195184
498858,1,65.39,60.9,4.49,0,20,824.57,673.716,468.352,755.707,1622.292,1928.47,1870.639,2127.704,1139.062,537.061,9621.751269,4600.583756
498860,1,16.2,0,14.14,2.06,20,828.341,691.745,453.617,726.892,1497.382,1720.829,1772.604,1933.008,1049.449,504.62,7716.854088,3350.557233
498862,4,70.77,69.83,0,0.94,20,833.957996,669.3932186,452.7383603,725.7403846,1603.365385,1890.053138,1861.917004,2192.46002,1221.578947,570.6584008,6113.085025,4956.414975
498868,1,227.94,0,226.89,1.05,20,789.4314314,632.7447447,346.9109109,622.2982983,1903.132132,2413.873874,2250.08008,2598.109109,614.8138138,219.2832833,8470.475949,4364.021519
498869,1,92.6,0,92.6,0,20,787.7268195,614.6999003,344.331007,600.334995,1771.036889,2229.591226,2115.153539,2452.317049,544.0608175,192.2801595,5624.502151,3236.127094
498870,1,247.47,238.09,5.79,3.58,20,790.671,585.537,336.936,522.392,1493.346,1800.042,1752.315,2014.266,646.004,243.64,7818.867178,3904.545338
498871,1,787.88,60.48,727.39,0,20,772.5813492,538.3313492,309.7063492,478.4047619,1196.609127,1453.775794,1330.396825,1639.089286,543.3472222,223.8630952,9187.749049,4655.728771
498872,1,447.61,447.61,0,0,20,811.92,604.093,374.055,601.05,1804.231,2244.154,2049.595,2462.217,854.413,342.613,7176.221239,4222.471555
498873,3,7.23,0,2.94,4.29,20,828.7298106,674.7497507,413.7138584,760.4685942,1749.08674,2071.287139,1892.595214,2300.104686,1102.865404,475.9591226,4980.263556,2782.501892
498874,3,11.17,5.91,2.13,3.13,20,807.2132797,660.416499,393.0935614,713.5523139,1759.044266,2094.502012,2060.105634,2305.583501,919.443662,387.4537223,5126.261406,2747.385136
498875,1,48.82,6.05,27.91,14.86,20,790.9040959,652.2597403,353.1298701,653.2557443,1712.883117,2064.5005,2127.766234,2396.534466,868.8241758,339.6743257,6358.191139,2746.251899
498876,1,268.47,97.48,170.99,0,20,789.6980943,606.559679,354.6419258,581.1394183,1383.523571,1635.620863,1561.541625,1788.945838,693.2006018,297.9478435,9731.81749,4190.443599
498879,1,30.41,3.64,19.56,7.21,20,808.8498024,687.5790514,382.7667984,767.4090909,1893.120553,2307.575099,2263.353755,2487.272727,1025.575099,438.6521739,6243.080898,3261.503489
422346,3,23.95,12.79,8.04,3.11,20,800.1731732,696.7977978,389.2722723,799.6476476,2039.203203,2480.568569,2452.28028,2729.015015,1063.101101,428.1071071,5739.818646,2885.713045
422347,1,204.65,0,199.84,4.81,20,766.2642074,568.6550349,335.3489531,561.1226321,1450.355932,1776.197408,1600.552343,1921.713858,828.665005,341.8275174,6954.868951,3595.457228
422348,1,303.38,0,302.2,1.19,20,751.002,545.803,320.148,497.355,1161.112,1376.405,1340.89,1514.948,633.213,263.708,8278.374055,5880.38665
422349,3,12.42,0.32,6.18,5.92,20,784.3605578,665.8645418,367.0348606,808.2420319,2506.145418,3089.426295,3078.600598,3505.661355,1213.028884,445.7699203,5946.680556,3011.790404
422350,1,309.46,77.19,198.83,33.44,20,745.4027916,534.8733799,289.9730808,479.5842473,1186.010967,1404.365902,1320.971087,1532.088734,565.886341,221.0059821,6479.442211,4045.194724
422351,1,125.58,103.3,0.73,21.56,20,780.633,594.972,354.593,580.162,1525.341,1814.928,1942.306,2100.52,888.724,348.147,7384.19802,3655.878359
422352,1,105.95,68.73,0,37.21,20,772.3383534,589.9016064,348.4809237,646.9407631,1684.101406,2065.812249,1941.035141,2305.942771,976.3514056,397.9939759,7665.523212,4388.76788
422657,1,170.98,155.36,13.57,2.04,20,766.3962076,579.262475,330.1956088,551.742515,1406.190619,1718.257485,1582.097804,1886.932136,686.6247505,281.4580838,8295.015152,4004.948232
422658,1,186.36,123.26,1.88,61.22,20,773.9748744,589.2984925,324.9497487,581.2613065,1756.39196,2195.964824,2204.859296,2404.949749,815.2713568,305.6532663,6926.405577,4927.09379
422659,1,68.29,14.69,16.06,37.53,20,772.008991,612.7842158,337.00999,632.2837163,1944.884116,2471.538462,2568.762238,2811.549451,934.7532468,341.2817183,8349.900126,4216.921618
422660,2,40.35,0,32.76,7.59,20,758.2909165,598.8139559,331.7913742,627,1860,2354,2323.062557,2700,943,357,6742.736375,3531.973384
422661,4,318.08,271.8,44.18,2.09,20,775.8231707,583.0386179,331.3434959,571.3373984,1433.046748,1706.024898,1679.891768,1930.369919,767.5523374,312.3780488,7787.791408,4017.588122
422673,1,210.88,48.14,122.65,40.09,20,760.7593688,566.8895464,321.974359,531.3234714,1325.029586,1617.136095,1672.42998,1778.848126,661.5246548,265.7593688,7574.420786,3434.904943
422674,1,302.91,0,302.91,0,20,739.8286573,511.0480962,283.1783567,420.5711423,999.0581162,1218.482966,1162.902806,1348.630261,414.8196393,161.9579158,6369.17067,4329.184576
422675,3,0.92,0,0,0.92,20,823.3133133,744.3833834,516.049049,982.0890891,2203.178178,2604.219219,2800.392392,3024.682683,1471.166166,636.5125125,4503.659494,2877.562025
422676,1,303.19,0,219.32,83.87,20,755.8017816,559.1626653,309.5834698,516.4265969,1347.823833,1665.011345,1649.094116,1845.015539,566.4224024,203.4559581,8485.568528,4478.426396
422677,4,247.57,102.2,144.52,0.84,20,763.0259542,569.8661578,336.6452926,522.8549618,1132.068702,1336.175573,1345.692621,1573.43715,679.0977099,298.2315522,8819.998733,3254.055767
422678,3,1.02,0,0,1.02,20,811.2104208,725.8076152,466.3587174,948.1202405,2077.141283,2505.888778,2588.12024,2894.043086,1351.921844,591.8486974,6527.200508,2404.01269
422679,3,0,0,0,0,20,852.3446894,781.4128257,556.4749499,1154.779559,2643.613226,3237.52004,3224.805611,3793.860721,1963.664329,847.1232465,7495.180203,3670.822335
422680,1,184.41,158.58,24.38,1.46,20,760.999006,575.5417495,326.7087475,575.2286282,1495.187873,1827.654076,1691.846918,2025.842942,840.0964215,341.9234592,3489.835859,2741.878788
422681,1,402.41,80.1,290.88,31.43,20,759.751503,581.9719439,315.0551102,574.761523,1529.813627,1847.533066,1668.142285,1976.482966,756.0961924,292.0881764,10225.3346,4566.585859
422693,1,142.55,105.32,4.45,32.78,20,772.6875,597.8224206,331.8978175,566.1438492,1531.957341,1821.165675,1794.084325,1970.012897,797.6984127,324.7311508,7817.370558,3799.713198
422694,1,107.09,42.93,26.47,37.7,20,771.9358938,612.3383957,344.851165,620.6063307,1834.156748,2210.200911,2197.431677,2515.694656,968.9941249,374.1876424,9050.002224,4076.677046
422695,1,133.66,104.54,2.5,26.61,20,771.7055888,627.6946108,360.4081836,617.7714571,1662.383234,2017.847305,1993.760479,2226.021956,856.2914172,345.6327345,7912.828931,4580.038994
422696,1,46.26,38.15,1.49,6.62,20,783.1840796,650.1820896,368.0169154,660.9731343,1835.253731,2213.561194,2166.143284,2468.561194,929.2537313,379.961194,7696.924718,3293.265997
422697,1,192.4,133.14,6.68,52.58,20,775.888,607.836,360.614,629.27,1721.245,2085.95,1985.974,2407.51,949.245,371.615,6271.519695,4050.200762
422698,3,3.56,0.2,2.45,0.91,20,805.455,709.491,430.879,824.03,1983.261,2354.445,2394.822,2645.414,1096.606,470.465,5768.52327,3456.89434
422707,1,503.13,16.78,485.98,0.37,20,740.8403614,531.0140562,301.2660643,498.4618474,1228.292169,1565.226908,1414.502008,1704.15261,525.6716867,225.0210843,11648.56855,5990.422642
422708,1,289.79,0,61.11,228.68,20,772.1075697,597.9750996,349.4721116,589.188247,1648.507968,2058.609562,2142.839641,2315.586653,879.7679283,355.1474104,5010.950882,2089.008816
422709,1,117.21,117.21,0,0,20,780.508016,605.3066132,363.2364729,617.0961924,1451.883768,1724.091182,1701.365731,1904.187375,880.2985972,375.4098196,7788.835443,3231.979747
422710,1,111.41,111.41,0,0,20,798.3163673,643.6886228,408.7305389,664.739521,1526.95509,1872.4501,1839.718563,2090.581836,1039.376248,464.3632735,7975.640605,3756.13367
422953,1,193.84,0,12.64,181.21,20,749.5598802,576.9670659,317.6287425,682.1616766,2236.541916,2853.362275,2656.005988,3291.212575,1098.281437,411.242515,8743.704026,4028.645205
422954,1,656,482.83,56.81,116.37,20,741.9731076,523.4721116,290.0179283,510.6723108,1291.822709,1587.863546,1296.771912,1700.134462,686.3266932,283.1982072,8909.32956,4317.626415
422955,1,600.48,479.81,82.6,38.08,20,773.419,582.093,337.706,549.785,1323.605,1624.925,1637.04,1818.73,682.115,284,5566.300629,3885.301887
422956,1,80.18,1.29,2.83,76.07,20,757.2115768,565.9081836,311.6297405,568.0459082,1851.157685,2370.838323,2272.225549,2668.067864,912.503992,343.0878244,6701.145202,3713.614899
423018,1,170.87,0,145.91,24.97,20,759.4799599,617.4529058,349.5631263,599.6172345,1724.342685,2145.243487,2151.108216,2425.579158,705.0460922,259.4378758,7666.034221,4631.111534
423019,1,139.64,11.72,122.46,5.46,20,740.3869048,537.9603175,303.6438492,489.5833333,1160.104167,1361.208333,1241.439484,1542.229167,464.7083333,174.5208333,9653.8628,4580.888035
423020,1,183.32,13.38,166.62,3.32,20,736.327,537.357,296.295,467.281,1140.343,1410.465,1315.401,1543.4,458.407,175.904,8732.653266,4945.701005
423021,4,197.08,0,197.08,0,20,736.782344,550.7432775,306.5697615,510.5474378,1191.410959,1397.491121,1340.702689,1582.223237,614.3125317,251.5017757,7332.376756,4170.679438
449537,1,158.9,0,0,158.9,20,771.6358209,621.6666667,350.3502488,641.2537313,2302.095522,2946.316418,2984.214925,3370.220896,1153.961194,410.8507463,4705.837563,2693.741117
498505,4,104.17,0,0,104.18,20,767.7009156,597.9766022,330.9506612,633.276704,2077.881485,2657.115972,2692.307731,3022.608342,1140.150051,420.9552391,5683.937896,2932.406844
498506,1,327.31,0,0,327.32,20,782.1641791,614.8517413,355.8248756,662.7631841,2054.905473,2522.262687,2548.79204,2860.202985,1214.152239,451.5154229,6294.095787,3760.690032
498510,4,101.68,0,0,101.68,20,766.5135273,592.6436958,337.1056662,609.9811128,2047.874426,2656.574273,2726.180194,3023.336396,1022.755998,371.6564574,5370.83038,2463.14557
498512,1,88.89,0.5,0.25,88.15,20,772.0990991,613.7407407,342.5465465,652.7487487,2183.093093,2812.97998,2779.412412,3171.022022,1076.048048,374.8068068,6168.360553,3432.158291
498819,1,252.25,0,0,252.25,20,766.1352705,594.6312625,331.497996,607.6142285,2191.874749,2945.106212,3014.307615,3344.019038,1072.112224,373.7945892,7676.581957,3624.132147
498821,1,133.79,17.04,19.22,97.52,20,814.4655345,651.04995,464.8531469,738.4355644,1529.838162,1779.011988,1832.873127,2045.35964,1381.501499,688.7142857,9027.69697,4376.489899
498822,1,66.63,0,56.26,10.37,20,778.398,609.577,346.471,658.129,1717.463,2124.848,2033.742,2335.345,907.188,373.205,7140.318987,3158.58481
498823,2,8.45,0.22,0.18,8.06,20,762.9446536,615.3407264,342.1723471,594.5404416,1651.834876,2059.893173,2132.353647,2266.967545,877.5631295,336.6116594,5991.966794,3687.545338
498824,1,127.38,0,0.69,126.7,20,773.921,602.625,331.237,641.21,2065.375,2632.189,2673.404,3018.693,1127.535,422.315,9792.068268,4083.749684
498825,1,98.33,97.46,0.87,0,20,823.8356574,645.7111554,430.8266932,731.9472112,1519.641434,1835.988048,1668.096614,2029.880478,1119.120518,545.3535857,7308.983544,3303.835443
498826,4,219.72,71.44,148.28,0,20,768.8250254,570.8255341,356.8433367,545.9226857,1221.778739,1473.513733,1396.968973,1611.452696,707.017294,303.0620549,7789.592072,3932.744246
